,pH,Temp,Current,passorfail,NG
24696,9.79,45.91,7.02,,1.0
24697,10.94,44.35,7.7,,1.0
24698,10.17,46.11,8.34,,1.0
24699,10.7,45.77,7.06,,1.0
24700,10.33,43.91,7.18,,1.0
24701,10.02,43.68,8.53,,1.0
24702,10.44,45.19,7.69,,1.0
24703,10.77,44.03,8.43,,1.0
24704,10.1,46.75,8.61,,1.0
24705,9.98,45.57,8.43,,1.0
24706,9.79,44.4,8.57,,1.0
24707,10.01,45.76,8.23,,1.0
24708,9.63,46.17,8.76,,1.0
24709,10.09,47.53,8.58,,1.0
24710,10.76,44.78,8.82,,1.0
24711,9.87,44.27,7.84,,1.0
24712,10.81,45.77,7.07,,1.0
24713,10.74,43.33,7.36,,1.0
24714,10.5,46.04,8.32,,1.0
24715,10.51,43.62,8.14,,1.0
24716,10.24,47.79,8.0,,1.0
24717,10.43,45.14,8.34,,1.0
24718,10.75,45.41,7.36,,1.0
24719,10.65,47.9,8.5,,1.0
24720,10.08,46.37,7.41,,1.0
24721,9.63,42.36,7.95,,1.0
24722,10.0,44.94,8.6,,1.0
24723,10.15,44.42,7.23,,1.0
24724,10.41,46.51,7.94,,1.0
24725,10.0,42.57,8.5,,1.0
24726,10.74,45.29,8.41,,1.0
24727,10.2,42.53,7.78,,1.0
24728,10.57,45.36,5.9,,1.0
24729,10.08,45.83,7.51,,1.0
24730,9.58,45.22,7.76,,1.0
24731,10.57,43.78,7.7,,1.0
24732,10.19,44.32,8.16,,1.0
24733,9.99,46.0,8.13,,1.0
24734,10.61,46.54,8.67,,1.0
24735,10.57,45.36,5.9,,1.0
24736,10.57,45.36,5.9,,1.0
24737,9.64,46.25,7.8,,1.0
24738,9.97,47.63,7.62,,1.0
24739,10.36,46.4,8.52,,1.0
24740,10.26,44.88,7.53,,1.0
24741,9.9,46.29,8.14,,1.0
24742,10.09,43.21,7.13,,1.0
24743,10.67,44.86,7.71,,1.0
24744,9.88,46.29,7.78,,1.0
24745,10.9,45.1,7.43,,1.0
24746,9.65,43.19,8.11,,1.0
24747,10.98,47.85,8.67,,1.0
24748,10.89,43.79,7.91,,1.0
24749,10.86,43.31,7.92,,1.0
24750,10.74,45.77,7.64,,1.0
24751,10.49,43.77,7.69,,1.0
24752,10.68,44.22,8.58,,1.0
24753,10.49,44.89,7.82,,1.0
24754,10.04,43.95,8.91,,1.0
24755,10.89,46.46,8.49,,1.0
24756,9.83,46.5,8.36,,1.0
24757,10.59,47.4,8.48,,1.0
24758,9.87,44.47,8.93,,1.0
24759,10.12,45.06,7.92,,1.0
24760,9.92,45.64,7.88,,1.0
24761,10.88,46.8,8.48,,1.0
24762,10.99,43.8,7.44,,1.0
24763,10.21,47.18,7.85,,1.0
24764,9.98,45.29,8.78,,1.0
24765,10.23,44.2,7.54,,1.0
24766,9.98,46.19,8.92,,1.0
24767,10.57,45.36,5.9,,1.0
24768,10.08,45.45,8.41,,1.0
24769,10.01,47.6,8.12,,1.0
24770,10.41,46.48,8.02,,1.0
24771,9.79,47.56,7.5,,0.0
24772,9.72,42.12,8.36,,0.0
24773,9.9,46.21,8.5,,0.0
24774,10.81,47.08,8.0,,0.0
24775,9.6,44.24,7.19,,0.0
24776,9.69,47.21,8.07,,0.0
24777,10.13,44.13,8.8,,0.0
24778,10.09,43.96,8.39,,0.0
24779,10.47,42.71,8.17,,0.0
24780,9.73,44.06,8.45,,0.0
24781,10.26,47.95,8.41,,0.0
24782,11.93,42.46,8.64,,0.0
24783,10.93,46.51,8.26,,0.0
24784,9.97,42.86,7.53,,0.0
24785,10.16,42.13,7.58,,0.0
24786,9.78,46.63,8.45,,0.0
24787,10.05,45.37,7.89,,0.0
24788,10.41,45.7,7.99,,0.0
24789,10.36,47.82,8.14,,0.0
24790,10.65,46.41,7.34,,0.0
24791,10.34,47.05,8.5,,0.0
24792,10.36,45.77,8.17,,0.0
24793,10.28,47.01,8.95,,0.0
24794,10.34,47.33,8.79,,0.0
24795,10.15,44.53,8.49,,0.0
24796,9.78,46.76,8.42,,0.0
24797,10.06,44.41,8.63,,0.0
24798,10.17,47.32,7.04,,0.0
24799,9.75,44.19,7.52,,0.0
24800,11.32,46.74,7.98,,0.0
24801,10.48,44.48,8.78,,0.0
24802,10.14,43.02,8.72,,0.0
24803,10.3,46.17,7.26,,0.0
24804,10.17,45.16,7.67,,0.0
24805,10.0,45.23,8.23,,0.0
24806,10.76,45.14,8.22,,0.0
24807,9.65,45.84,7.7,,0.0
24808,10.06,44.79,7.15,,0.0
24809,10.39,43.02,8.64,,0.0
24810,9.75,46.1,7.26,,0.0
24811,9.55,47.87,8.09,,0.0
24812,10.11,45.04,7.89,,0.0
24813,10.02,43.88,7.7,,0.0
24814,9.63,45.01,7.94,,0.0
24815,9.85,44.91,7.2,,0.0
24816,9.93,44.98,7.71,,0.0
24817,9.75,47.13,8.0,,0.0
24818,10.71,43.17,6.39,,0.0
24819,9.57,45.4,8.78,,0.0
24820,10.5,42.15,7.19,,0.0
24821,9.72,44.89,7.42,,0.0
24822,10.15,43.66,8.81,,0.0
24823,9.89,43.81,7.74,,0.0
24824,9.61,47.23,7.98,,0.0
24825,10.61,46.76,8.16,,0.0
24826,11.28,44.95,6.2,,0.0
24827,10.61,42.95,8.75,,0.0
24828,11.73,44.4,7.58,,0.0
24829,9.95,47.25,8.09,,0.0
24830,10.56,47.8,7.63,,0.0
24831,10.16,43.74,8.49,,0.0
24832,10.64,43.36,7.76,,0.0
24833,9.92,46.89,7.1,,0.0
24834,10.77,46.09,8.1,,0.0
24835,10.49,43.31,7.49,,0.0
24836,9.53,45.99,8.66,,0.0
24837,10.11,47.79,7.58,,0.0
24838,10.41,46.52,8.95,,0.0
24839,9.71,43.22,8.02,,0.0
24840,9.51,42.25,8.49,,1.0
24841,10.85,46.99,7.97,,1.0
24842,10.34,47.51,8.04,,1.0
24843,10.44,43.58,7.56,,1.0
24844,10.99,47.51,7.76,,1.0
24845,9.81,43.32,7.64,,1.0
24846,10.01,47.09,7.64,,1.0
24847,9.85,44.34,8.54,,1.0
24848,9.77,44.83,8.33,,1.0
24849,9.61,43.97,7.39,,1.0
24850,10.48,46.86,7.1,,1.0
24851,10.07,42.59,7.63,,1.0
24852,9.6,44.88,8.08,,1.0
24853,10.36,44.03,7.2,,1.0
24854,9.74,43.77,8.63,,1.0
24855,9.93,45.48,8.84,,1.0
24856,10.85,45.37,7.38,,1.0
24857,9.52,46.81,7.14,,1.0
24858,10.62,44.66,8.69,,1.0
24859,9.76,43.11,7.2,,1.0
24860,9.95,42.75,8.56,,1.0
24861,9.99,47.95,7.93,,1.0
24862,10.6,46.3,8.37,,1.0
24863,10.45,44.11,7.03,,1.0
24864,10.85,42.44,6.43,,1.0
24865,9.91,45.78,8.08,,1.0
24866,10.35,46.88,7.2,,1.0
24867,10.04,43.59,7.45,,1.0
24868,10.32,46.98,7.62,,1.0
24869,9.64,46.22,8.39,,1.0
24870,10.88,44.93,7.58,,1.0
24871,9.77,45.1,8.68,,1.0
24872,10.48,45.73,7.43,,1.0
24873,10.1,44.56,7.4,,1.0
24874,10.6,44.09,8.22,,1.0
24875,10.37,47.91,7.58,,1.0
24876,10.12,43.12,8.26,,1.0
24877,9.98,46.11,8.03,,1.0
24878,9.9,47.58,8.53,,1.0
24879,10.89,47.81,8.69,,1.0
24880,10.4,44.49,8.68,,1.0
24881,10.61,45.79,7.6,,1.0
24882,10.73,45.49,7.75,,1.0
24883,11.43,47.64,8.87,,1.0
24884,9.56,47.67,7.84,,1.0
24885,9.99,47.71,8.61,,1.0
24886,9.97,47.28,8.75,,1.0
24887,10.83,44.18,7.86,,1.0
24888,9.72,45.36,8.68,,1.0
24889,10.83,45.5,7.64,,1.0
24890,9.8,44.12,8.2,,1.0
24891,10.26,43.16,8.93,,1.0
24892,9.6,45.05,8.83,,1.0
24893,10.24,43.19,8.65,,1.0
24894,10.11,43.74,7.66,,1.0
24895,10.39,44.34,7.44,,1.0
24896,10.31,47.53,8.51,,1.0
24897,10.98,42.87,7.06,,1.0
24898,10.25,45.07,7.14,,1.0
24899,9.52,45.02,8.9,,1.0
24900,9.59,43.59,7.62,,1.0
24901,10.17,47.47,7.53,,1.0
24902,9.51,45.55,7.31,,1.0
24903,10.59,43.98,8.12,,1.0
24904,11.41,46.44,8.98,,1.0
24905,9.87,43.76,8.35,,1.0
24906,10.23,46.62,7.38,,1.0
24907,10.24,47.15,8.66,,1.0
24908,10.35,45.76,7.71,,1.0
24909,11.46,44.93,8.05,,1.0
24910,10.32,46.74,7.19,,1.0
24911,9.83,45.3,8.45,,1.0
24912,9.63,43.03,7.26,,1.0
24913,10.63,42.29,7.38,,1.0
24914,10.76,43.29,7.32,,1.0
24915,9.79,43.27,7.51,,1.0
24916,10.55,42.44,8.2,,1.0
24917,9.55,44.15,8.9,,1.0
24918,10.55,44.02,8.13,,1.0
24919,9.83,46.62,8.79,,1.0
24920,10.77,46.1,7.44,,1.0
24921,9.87,46.95,7.14,,1.0
24922,9.64,46.34,7.73,,1.0
24923,10.21,43.36,7.12,,1.0
24924,10.42,45.0,7.42,,1.0
24925,10.49,44.11,7.83,,1.0
24926,9.75,42.07,7.14,,1.0
24927,9.72,46.92,8.15,,1.0
24928,10.86,45.68,8.02,,1.0
24929,10.5,43.72,8.85,,1.0
24930,9.67,46.53,7.65,,1.0
24931,9.92,45.88,7.08,,1.0
24932,9.72,46.92,8.89,,1.0
24933,10.21,43.51,8.32,,1.0
24934,9.98,46.33,8.42,,1.0
24935,9.81,44.01,7.16,,1.0
24936,10.92,44.79,7.64,,1.0
24937,10.0,42.9,7.75,,1.0
24938,9.69,44.14,7.53,,1.0
24939,9.61,46.32,7.38,,1.0
24940,10.88,43.62,8.77,,1.0
24941,10.26,42.63,8.83,,1.0
24942,9.66,43.21,8.57,,1.0
24943,9.94,43.84,8.21,,1.0
24944,10.64,42.68,7.79,,1.0
24945,9.92,45.74,8.67,,1.0
24946,10.16,43.28,7.38,,1.0
24947,10.68,43.58,8.65,,1.0
24948,9.53,43.15,7.87,,1.0
24949,9.88,43.74,8.01,,1.0
24950,10.36,45.04,7.24,,1.0
24951,9.96,42.08,8.25,,1.0
24952,10.14,43.14,7.47,,1.0
24953,10.28,43.9,7.67,,1.0
24954,10.45,47.53,7.66,,1.0
24955,10.17,44.66,8.56,,1.0
24956,9.67,47.12,8.19,,1.0
24957,10.91,45.89,8.08,,1.0
24958,10.39,46.9,8.76,,1.0
24959,9.7,43.72,8.79,,1.0
24960,10.49,45.54,8.89,,1.0
24961,10.43,45.79,8.76,,1.0
24962,10.8,46.98,8.34,,1.0
24963,10.1,45.08,8.14,,1.0
24964,9.51,43.6,7.48,,1.0
24965,9.6,47.79,8.67,,1.0
24966,10.7,46.87,8.45,,1.0
24967,10.58,42.71,7.51,,1.0
24968,10.04,45.84,8.78,,1.0
24969,10.96,46.14,7.28,,1.0
24970,9.98,46.5,7.54,,1.0
24971,9.61,44.16,8.51,,1.0
24972,10.65,43.72,7.64,,1.0
24973,10.97,46.97,7.64,,1.0
24974,9.52,44.55,7.14,,1.0
24975,9.94,44.84,7.85,,1.0
24976,10.15,43.0,7.48,,1.0
24977,10.72,45.0,7.88,,1.0
24978,10.39,44.54,8.82,,1.0
24979,10.71,47.6,7.12,,1.0
24980,10.47,45.09,8.06,,1.0
24981,10.98,46.04,7.75,,1.0
24982,10.26,46.2,8.71,,1.0
24983,9.64,46.1,7.65,,1.0
24984,10.35,43.74,7.17,,1.0
24985,10.57,45.36,5.9,,1.0
24986,9.54,46.46,8.42,,1.0
24987,9.78,45.59,7.7,,1.0
24988,10.66,43.36,8.26,,1.0
24989,10.44,44.9,8.02,,1.0
24990,9.66,42.42,8.41,,1.0
24991,10.76,46.68,8.65,,1.0
24992,10.78,47.08,8.0,,1.0
24993,10.94,44.32,8.75,,1.0
24994,9.78,45.09,7.52,,1.0
24995,10.8,42.35,7.88,,1.0
24996,10.72,42.28,7.42,,1.0
24997,10.05,43.02,8.51,,1.0
24998,9.57,46.23,7.56,,1.0
24999,10.28,45.77,8.64,,1.0
25000,9.76,43.23,7.18,,1.0
25001,9.78,43.64,7.68,,1.0
25002,10.92,43.77,7.78,,1.0
25003,9.87,44.37,8.13,,1.0
25004,10.04,47.84,8.47,,1.0
25005,10.24,47.24,8.51,,1.0
25006,9.89,43.23,7.66,,1.0
25007,10.16,42.48,7.01,,1.0
25008,9.87,43.93,8.28,,1.0
25009,10.49,45.86,7.15,,1.0
25010,10.15,47.08,7.22,,1.0
25011,9.86,46.94,7.34,,1.0
25012,10.5,45.84,7.99,,1.0
25013,10.14,46.81,8.15,,1.0
25014,9.72,43.48,7.62,,1.0
25015,10.16,46.06,8.38,,1.0
25016,10.41,47.42,7.44,,1.0
25017,10.85,44.83,8.32,,1.0
25018,10.54,45.54,7.44,,1.0
25019,10.71,43.89,8.49,,1.0
25020,10.96,46.48,7.38,,1.0
25021,10.38,43.21,8.54,,1.0
25022,9.86,45.61,8.64,,1.0
25023,10.01,44.63,7.03,,1.0
25024,10.83,42.05,7.19,,1.0
25025,10.73,42.78,8.81,,1.0
25026,10.84,44.08,7.31,,1.0
25027,10.04,46.57,7.75,,1.0
25028,10.83,43.36,8.3,,1.0
25029,9.64,46.95,8.95,,1.0
25030,9.54,43.26,8.43,,1.0
25031,10.45,42.74,7.75,,1.0
25032,10.84,46.44,8.42,,1.0
25033,10.31,45.61,7.3,,1.0
25034,10.54,44.85,8.24,,1.0
25035,10.78,42.52,7.31,,1.0
25036,10.21,46.27,7.42,,1.0
25037,10.98,44.61,7.05,,1.0
25038,10.71,42.87,7.06,,1.0
25039,9.98,44.69,7.49,,1.0
25040,10.35,47.96,8.33,,1.0
25041,10.88,42.45,7.17,,1.0
25042,9.83,43.8,8.7,,1.0
25043,10.3,43.23,7.63,,1.0
25044,10.54,43.22,8.23,,1.0
25045,10.96,44.34,7.74,,1.0
25046,10.47,43.89,8.43,,1.0
25047,9.55,42.01,8.48,,1.0
25048,9.54,46.88,8.51,,1.0
25049,10.4,42.35,8.37,,1.0
25050,10.25,42.95,7.56,,1.0
25051,9.58,45.91,8.21,,1.0
25052,9.62,43.64,8.24,,1.0
25053,10.09,43.12,8.58,,1.0
25054,9.63,46.38,8.26,,1.0
25055,9.79,43.5,7.72,,1.0
25056,10.62,45.78,8.94,,1.0
25057,10.81,44.86,8.37,,1.0
25058,9.98,46.12,7.76,,1.0
25059,10.04,46.74,7.16,,1.0
25060,9.62,42.61,7.89,,1.0
25061,10.37,47.71,8.95,,1.0
25062,10.2,46.74,7.19,,1.0
25063,9.81,46.55,8.27,,1.0
25064,10.83,46.13,7.67,,1.0
25065,9.93,47.59,8.3,,1.0
25066,10.88,47.97,7.17,,1.0
25067,10.93,47.85,8.91,,1.0
25068,9.61,43.15,7.31,,1.0
25069,9.56,46.48,8.2,,1.0
25070,10.06,44.42,7.88,,1.0
25071,10.17,42.57,8.88,,1.0
25072,10.29,43.23,7.61,,1.0
25073,10.87,46.68,8.24,,1.0
25074,10.0,45.78,8.6,,1.0
25075,9.65,42.83,8.33,,1.0
25076,10.49,44.8,8.17,,1.0
25077,10.12,45.55,7.46,,1.0
25078,10.21,46.76,7.21,,1.0
25079,10.0,42.24,7.19,,1.0
25080,10.24,47.56,8.19,,1.0
25081,9.64,45.33,8.94,,1.0
25082,10.18,46.67,8.15,,1.0
25083,9.79,45.88,7.86,,1.0
25084,9.9,43.72,7.57,,1.0
25085,10.87,46.39,8.53,,1.0
25086,9.83,42.32,7.99,,1.0
25087,10.08,43.13,8.02,,1.0
25088,9.53,46.57,8.51,,1.0
25089,10.55,46.11,8.33,,1.0
25090,9.54,46.49,7.29,,1.0
25091,10.53,45.66,7.76,,1.0
25092,9.9,42.77,8.17,,1.0
25093,9.55,44.53,8.05,,1.0
25094,10.21,46.74,7.43,,1.0
25095,9.64,45.88,7.27,,1.0
25096,9.58,43.82,8.73,,1.0
25097,10.11,42.31,7.19,,1.0
25098,10.91,44.41,8.78,,1.0
25099,10.6,47.97,7.41,,1.0
25100,10.86,47.05,8.43,,1.0
25101,9.73,46.03,7.56,,1.0
25102,9.93,47.04,7.06,,1.0
25103,9.82,42.4,7.6,,1.0
25104,10.65,46.85,8.9,,1.0
25105,10.17,47.03,7.75,,1.0
25106,10.47,45.73,7.6,,1.0
25107,10.24,46.39,8.36,,1.0
25108,9.86,46.35,8.64,,1.0
25109,10.11,45.47,8.08,,1.0
25110,9.9,44.33,7.58,,1.0
25111,9.83,45.26,8.74,,1.0
25112,9.56,45.24,7.58,,1.0
25113,9.55,46.11,7.65,,1.0
25114,10.23,46.6,8.31,,1.0
25115,10.24,47.04,7.89,,1.0
25116,10.32,45.27,8.78,,1.0
25117,10.97,47.88,8.38,,1.0
25118,9.93,47.57,7.82,,1.0
25119,10.25,43.87,7.12,,1.0
25120,9.56,44.58,7.97,,1.0
25121,10.71,47.5,8.42,,1.0
25122,10.55,47.87,7.3,,1.0
25123,10.45,42.38,7.57,,1.0
25124,9.54,45.06,8.4,,1.0
25125,9.63,45.36,8.67,,1.0
25126,9.95,45.11,7.46,,1.0
25127,9.88,43.07,8.77,,1.0
25128,10.74,45.43,7.86,,1.0
25129,10.95,44.83,8.04,,1.0
25130,10.98,44.64,7.32,,1.0
25131,10.35,43.33,8.89,,1.0
25132,9.55,45.92,7.02,,1.0
25133,9.99,43.49,8.0,,1.0
25134,10.53,42.73,7.13,,1.0
25135,10.72,44.17,8.55,,1.0
25136,9.97,47.11,8.52,,1.0
25137,10.0,43.65,7.84,,1.0
25138,10.7,46.01,8.93,,1.0
25139,10.13,42.31,7.32,,1.0
25140,10.21,47.43,7.95,,1.0
25141,9.71,43.86,8.7,,1.0
25142,9.75,44.94,8.96,,1.0
25143,10.77,45.21,7.5,,1.0
25144,10.66,47.34,8.53,,1.0
25145,10.41,47.66,7.31,,1.0
25146,9.53,45.57,7.06,,1.0
25147,10.19,46.62,8.24,,1.0
25148,9.83,44.84,8.51,,1.0
25149,10.38,43.93,5.92,,1.0
25150,10.94,44.69,8.88,,1.0
25151,10.67,44.79,8.5,,1.0
25152,9.53,42.19,8.01,,1.0
25153,10.55,46.15,8.01,,1.0
25154,9.57,44.2,7.33,,1.0
25155,9.89,47.05,8.76,,1.0
25156,10.44,46.11,8.15,,1.0
25157,10.18,43.93,8.28,,1.0
25158,9.62,43.31,7.65,,1.0
25159,10.21,46.22,7.7,,1.0
25160,10.95,45.39,8.29,,1.0
25161,10.35,47.36,8.05,,1.0
25162,10.94,45.6,7.35,,1.0
25163,9.81,42.61,7.1,,1.0
25164,10.65,43.84,8.18,,1.0
25165,10.29,43.54,8.88,,1.0
25166,10.47,43.18,8.47,,1.0
25167,10.58,45.65,8.59,,1.0
25168,9.82,45.08,8.32,,1.0
25169,10.42,47.88,7.59,,1.0
25170,10.97,44.97,7.98,,1.0
25171,9.94,45.8,8.35,,1.0
25172,10.84,46.21,7.51,,1.0
25173,10.1,42.16,7.62,,1.0
25174,9.83,44.38,8.01,,1.0
25175,9.9,46.35,7.32,,1.0
25176,10.46,46.4,8.72,,1.0
25177,10.86,44.66,7.14,,1.0
25178,10.47,46.41,7.51,,1.0
25179,10.37,45.38,8.7,,1.0
25180,9.78,42.84,7.28,,1.0
25181,10.61,44.79,7.4,,1.0
25182,10.3,46.83,8.87,,1.0
25183,10.11,42.63,8.72,,1.0
25184,10.97,47.8,7.93,,1.0
25185,10.27,42.05,7.9,,1.0
25186,9.93,45.47,8.87,,1.0
25187,10.08,46.8,7.71,,1.0
25188,11.3,46.82,8.05,,1.0
25189,10.2,44.06,7.51,,1.0
25190,10.38,43.64,7.63,,1.0
25191,10.7,44.72,8.79,,1.0
25192,10.74,47.85,8.12,,1.0
25193,10.81,44.97,7.64,,1.0
25194,9.54,47.57,8.34,,1.0
25195,10.79,44.71,7.08,,1.0
25196,10.4,43.82,8.06,,1.0
25197,11.76,44.65,7.98,,1.0
25198,10.85,44.76,7.52,,1.0
25199,9.56,45.75,7.9,,1.0
25200,9.67,45.3,7.72,,1.0
25201,10.12,42.61,7.12,,1.0
25202,10.69,42.86,8.58,,1.0
25203,10.95,47.45,8.46,,1.0
25204,9.99,42.24,7.03,,1.0
25205,10.57,44.02,8.36,,1.0
25206,9.65,45.69,8.91,,1.0
25207,9.96,44.25,8.69,,1.0
25208,9.82,45.25,8.15,,1.0
25209,10.53,46.09,7.91,,1.0
25210,10.06,42.08,7.32,,1.0
25211,10.63,45.45,7.35,,1.0
25212,9.87,42.7,7.1,,1.0
25213,10.23,44.58,8.08,,1.0
25214,9.72,46.3,7.67,,1.0
25215,9.69,43.38,8.8,,1.0
25216,10.11,43.22,7.32,,1.0
25217,10.14,44.37,8.39,,1.0
25218,9.86,43.65,8.18,,1.0
25219,10.89,47.14,8.45,,1.0
25220,10.03,45.36,7.58,,1.0
25221,10.41,46.84,8.93,,1.0
25222,10.37,45.42,7.42,,1.0
25223,10.23,43.75,7.67,,1.0
25224,10.64,46.03,7.46,,1.0
25225,9.92,45.0,7.76,,1.0
25226,10.09,42.97,8.5,,1.0
25227,10.84,46.45,7.88,,1.0
25228,10.65,43.83,7.51,,1.0
25229,10.07,42.92,8.1,,1.0
25230,10.99,43.39,8.38,,1.0
25231,10.42,47.96,7.82,,1.0
25232,10.16,47.18,8.84,,1.0
25233,10.4,45.04,7.03,,1.0
25234,10.24,47.5,8.14,,1.0
25235,9.89,44.63,7.92,,1.0
25236,10.56,45.99,7.76,,1.0
25237,10.59,44.72,7.1,,1.0
25238,10.47,45.5,8.41,,1.0
25239,9.92,47.9,8.11,,1.0
25240,10.72,45.14,8.7,,1.0
25241,10.0,43.48,8.63,,1.0
25242,10.35,47.69,7.11,,1.0
25243,10.1,46.74,8.11,,1.0
25244,10.96,42.91,8.53,,1.0
25245,10.87,46.03,8.12,,1.0
25246,10.64,45.81,8.39,,1.0
25247,10.88,43.77,7.21,,1.0
25248,10.83,46.28,8.93,,1.0
25249,10.21,46.47,7.89,,1.0
25250,10.71,43.93,8.45,,1.0
25251,10.2,46.5,8.3,,1.0
25252,10.61,42.08,8.13,,1.0
25253,9.81,44.11,8.4,,1.0
25254,10.75,43.36,7.23,,1.0
25255,9.58,45.04,8.84,,1.0
25256,10.54,45.08,7.53,,1.0
25257,9.73,44.67,8.08,,1.0
25258,10.25,42.32,7.19,,1.0
25259,10.89,46.34,7.71,,1.0
25260,10.54,42.46,7.8,,1.0
25261,9.54,47.4,8.54,,1.0
25262,10.12,43.66,8.26,,1.0
25263,10.25,42.17,7.25,,1.0
25264,9.93,43.77,7.45,,1.0
25265,9.96,44.49,8.54,,1.0
25266,10.05,46.34,7.74,,1.0
25267,9.82,44.57,8.39,,1.0
25268,10.12,47.34,8.1,,1.0
25269,9.86,46.11,7.01,,1.0
25270,10.8,42.56,7.04,,1.0
25271,10.96,43.91,7.95,,1.0
25272,10.52,43.73,7.19,,1.0
25273,9.62,43.37,8.42,,1.0
25274,9.77,47.43,7.54,,1.0
25275,9.94,43.04,8.49,,1.0
25276,11.69,47.32,8.23,,1.0
25277,10.11,42.02,7.65,,1.0
25278,10.19,42.07,8.17,,1.0
25279,10.0,43.44,8.58,,1.0
25280,10.39,44.06,8.39,,1.0
25281,10.56,47.15,8.63,,1.0
25282,9.88,43.91,7.57,,1.0
25283,10.76,45.92,8.63,,1.0
25284,10.39,44.15,8.83,,1.0
25285,10.24,46.21,7.07,,1.0
25286,10.74,45.47,7.97,,1.0
25287,10.45,44.85,7.92,,1.0
25288,9.95,43.68,8.4,,1.0
25289,10.27,46.1,8.25,,1.0
25290,10.95,47.43,7.28,,1.0
25291,10.92,43.92,8.68,,1.0
25292,9.55,42.57,7.98,,1.0
25293,10.96,45.2,7.71,,1.0
25294,9.91,47.24,7.51,,1.0
25295,10.17,42.18,7.81,,1.0
25296,10.47,45.04,7.81,,1.0
25297,9.57,44.87,7.09,,1.0
25298,10.05,44.99,7.51,,1.0
25299,10.32,43.0,7.36,,1.0
25300,9.93,47.82,8.81,,1.0
25301,10.49,44.56,8.76,,1.0
25302,9.97,44.38,8.99,,1.0
25303,10.38,45.19,7.1,,1.0
25304,9.8,44.63,7.62,,1.0
25305,9.93,44.65,8.34,,1.0
25306,10.1,44.7,7.7,,1.0
25307,9.77,46.04,8.99,,1.0
25308,10.33,45.47,8.07,,1.0
25309,9.7,45.26,7.21,,1.0
25310,10.12,43.01,8.46,,1.0
25311,9.63,46.15,8.38,,1.0
25312,10.02,45.59,7.6,,1.0
25313,10.54,44.9,8.69,,1.0
25314,9.53,43.22,8.88,,1.0
25315,9.81,44.73,7.64,,1.0
25316,10.44,47.83,7.28,,1.0
25317,10.03,45.29,7.48,,1.0
25318,10.24,42.04,6.04,,1.0
25319,10.92,46.95,8.64,,1.0
25320,11.6,46.1,7.33,,1.0
25321,10.46,44.42,7.22,,1.0
25322,10.59,43.89,8.65,,1.0
25323,10.77,45.73,8.28,,1.0
25324,10.1,46.17,7.25,,1.0
25325,9.83,44.47,7.39,,1.0
25326,10.97,44.07,7.66,,1.0
25327,10.37,42.92,8.19,,1.0
25328,10.5,45.07,8.15,,1.0
25329,10.34,43.29,8.57,,1.0
25330,9.72,45.09,7.51,,1.0
25331,10.32,43.8,7.75,,1.0
25332,10.54,44.29,7.02,,1.0
25333,9.96,42.32,8.45,,1.0
25334,9.93,47.61,7.06,,1.0
25335,10.69,42.35,8.09,,1.0
25336,10.07,43.62,8.66,,1.0
25337,10.38,45.73,8.1,,1.0
25338,10.62,43.99,8.98,,1.0
25339,10.58,44.16,5.96,,1.0
25340,10.43,42.57,8.23,,1.0
25341,9.64,43.0,8.48,,1.0
25342,10.49,45.89,8.28,,1.0
25343,10.57,43.07,7.1,,1.0
25344,10.86,47.36,7.56,,1.0
25345,10.51,47.84,8.01,,1.0
25346,10.21,45.89,7.84,,1.0
25347,10.48,44.89,8.51,,1.0
25348,10.83,44.92,7.73,,1.0
25349,10.47,45.12,7.25,,1.0
25350,9.83,45.58,7.41,,1.0
25351,9.89,43.79,8.1,,1.0
25352,9.98,46.86,7.51,,1.0
25353,10.99,46.1,7.35,,1.0
25354,10.7,44.31,7.12,,1.0
25355,9.52,44.04,8.35,,1.0
25356,10.58,44.16,5.96,,1.0
25357,10.42,46.63,7.64,,1.0
25358,9.69,45.2,7.01,,1.0
25359,9.69,45.31,7.83,,1.0
25360,10.48,42.91,8.33,,1.0
25361,9.78,45.46,7.31,,1.0
25362,10.13,43.68,8.5,,1.0
25363,10.32,46.03,8.08,,1.0
25364,9.69,45.48,7.89,,1.0
25365,10.35,45.09,7.37,,1.0
25366,10.58,44.16,5.96,,1.0
25367,10.24,47.79,8.46,,1.0
25368,9.68,47.73,7.57,,1.0
25369,10.78,42.98,7.62,,1.0
25370,10.84,46.98,7.3,,1.0
25371,9.6,45.49,8.31,,1.0
25372,9.86,42.58,7.71,,1.0
25373,9.62,43.65,8.59,,1.0
25374,9.85,45.04,7.32,,1.0
25375,10.84,42.01,8.7,,1.0
25376,10.44,44.02,8.75,,1.0
25377,9.82,46.27,7.21,,1.0
25378,10.16,43.23,8.98,,1.0
25379,10.86,46.84,8.69,,1.0
25380,10.14,42.23,8.6,,1.0
25381,9.84,43.13,8.28,,1.0
25382,10.86,45.2,8.37,,1.0
25383,9.87,47.98,7.32,,1.0
25384,9.91,46.63,7.39,,1.0
25385,10.72,46.26,8.34,,1.0
25386,9.85,43.33,8.72,,1.0
25387,10.15,43.97,8.37,,1.0
25388,10.8,44.45,8.88,,1.0
25389,10.24,46.39,8.85,,1.0
25390,10.58,44.16,5.96,,1.0
25391,10.2,45.04,7.32,,1.0
25392,9.77,46.44,7.29,,1.0
25393,9.68,47.88,8.46,,1.0
25394,10.84,42.54,7.93,,1.0
